http://test.linked.data.gov.au/def/crs-th/field-force-army,,Field Force (Army)
http://test.linked.data.gov.au/def/crs-th/film,http://test.linked.data.gov.au/def/crs-th/film-production,Film
http://test.linked.data.gov.au/def/crs-th/film-archives,http://test.linked.data.gov.au/def/crs-th/archives-administration,Film Archives
http://test.linked.data.gov.au/def/crs-th/film-censorship,http://test.linked.data.gov.au/def/crs-th/censorship,Film Censorship
http://test.linked.data.gov.au/def/crs-th/film-production,,Film Production
http://test.linked.data.gov.au/def/crs-th/finance,http://test.linked.data.gov.au/def/crs-th/financial-matters,Finance
http://test.linked.data.gov.au/def/crs-th/financial-matters,,Financial Matters
http://test.linked.data.gov.au/def/crs-th/fine-arts,http://test.linked.data.gov.au/def/crs-th/arts-development,Fine Arts
http://test.linked.data.gov.au/def/crs-th/fire-fighting-services,http://test.linked.data.gov.au/def/crs-th/public-utilities,Fire Fighting Services
http://test.linked.data.gov.au/def/crs-th/fisheries,http://test.linked.data.gov.au/def/crs-th/fisheries-regulation,Fisheries
http://test.linked.data.gov.au/def/crs-th/fisheries-regulation,,Fisheries Regulation
http://test.linked.data.gov.au/def/crs-th/fleet-air-arm,http://test.linked.data.gov.au/def/crs-th/maritime-commands-navy,Fleet Air Arm
http://test.linked.data.gov.au/def/crs-th/flight-regulation,,Flight Regulation
http://test.linked.data.gov.au/def/crs-th/food-services,http://test.linked.data.gov.au/def/crs-th/government-accommodation-and-catering,Food Services
http://test.linked.data.gov.au/def/crs-th/foreign-affairs,http://test.linked.data.gov.au/def/crs-th/foreign-policy,Foreign Affairs
http://test.linked.data.gov.au/def/crs-th/foreign-exchange,http://test.linked.data.gov.au/def/crs-th/banking,Foreign Exchange
http://test.linked.data.gov.au/def/crs-th/foreign-investment-control,,Foreign Investment Control
http://test.linked.data.gov.au/def/crs-th/foreign-policy,,Foreign Policy
http://test.linked.data.gov.au/def/crs-th/forestry,http://test.linked.data.gov.au/def/crs-th/forestry-regulation,Forestry
http://test.linked.data.gov.au/def/crs-th/forestry-regulation,,Forestry Regulation
http://test.linked.data.gov.au/def/crs-th/franchise,http://test.linked.data.gov.au/def/crs-th/electoral-matters,Franchise
http://test.linked.data.gov.au/def/crs-th/freight,,Freight
http://test.linked.data.gov.au/def/crs-th/freight-and-cartage,http://test.linked.data.gov.au/def/crs-th/freight,Freight And Cartage
http://test.linked.data.gov.au/def/crs-th/fuels,http://test.linked.data.gov.au/def/crs-th/energy,Fuels
http://test.linked.data.gov.au/def/crs-th/funding-for-literature,http://test.linked.data.gov.au/def/crs-th/literature-funding,Funding For Literature
http://test.linked.data.gov.au/def/crs-th/funeral-benefits,http://test.linked.data.gov.au/def/crs-th/pensions-and-benefits,Funeral Benefits
http://test.linked.data.gov.au/def/crs-th/galleries,http://test.linked.data.gov.au/def/crs-th/collection-management,Galleries
http://test.linked.data.gov.au/def/crs-th/gas,http://test.linked.data.gov.au/def/crs-th/energy,Gas
http://test.linked.data.gov.au/def/crs-th/gas-services,http://test.linked.data.gov.au/def/crs-th/public-utilities,Gas Services
http://test.linked.data.gov.au/def/crs-th/genetics,,Genetics
http://test.linked.data.gov.au/def/crs-th/geography,http://test.linked.data.gov.au/def/crs-th/survey-and-mapping,Geography
http://test.linked.data.gov.au/def/crs-th/geology,http://test.linked.data.gov.au/def/crs-th/earth-sciences,Geology
http://test.linked.data.gov.au/def/crs-th/geophysics,http://test.linked.data.gov.au/def/crs-th/earth-sciences,Geophysics
http://test.linked.data.gov.au/def/crs-th/german-new-guinea,http://test.linked.data.gov.au/def/crs-th/colonial-administration,German New Guinea
http://test.linked.data.gov.au/def/crs-th/goods-and-services,,Goods And Services
http://test.linked.data.gov.au/def/crs-th/government-accommodation-and-catering,,Government Accommodation And Catering
http://test.linked.data.gov.au/def/crs-th/government-buildings,http://test.linked.data.gov.au/def/crs-th/building,Government Buildings
